,urcv,rcv,url2,rl2,t90,t70,t50,tcv
144,0.0012354973276029102,0.0012354973276029102,0.03104575819871795,0.03104575819871795,4.727579593658447,4.1975438594818115,3.6826577186584473,13.210731506347656
145,0.0012319965399740739,0.0012319965399740739,0.03094091831236657,0.03094091831236657,4.733044147491455,4.305696964263916,3.773224353790283,13.325825214385986
146,0.0012316936466341723,0.0012316936466341723,0.03099634148371728,0.03099634148371728,4.7435102462768555,4.286629915237427,3.7741849422454834,13.965437412261963
147,0.0012302198140060779,0.0012302198140060779,0.031013639529255545,0.031013639529255545,4.816671133041382,4.5398759841918945,3.818241596221924,14.244166612625122
148,0.0012352474770439908,0.0012352474770439908,0.031097153334826027,0.031097153334826027,4.927212953567505,4.386737823486328,3.8928236961364746,15.246369361877441
149,0.001232511960876299,0.001232511960876299,0.031018210163509266,0.031018210163509266,4.953242301940918,4.288154363632202,3.6796228885650635,13.694080829620361
150,0.0012344347498923678,0.0012344347498923678,0.03106556894631681,0.03106556894631681,4.81502890586853,4.394221782684326,3.8713512420654297,14.68700885772705
151,0.00123405661318394,0.00123405661318394,0.031163953564780543,0.031163953564780543,4.862149477005005,4.4082067012786865,3.8933324813842773,14.953916549682617
152,0.0012376970325610518,0.0012376970325610518,0.031089336555648692,0.031089336555648692,5.078862190246582,4.320666551589966,3.8898017406463623,13.69405460357666
153,0.0012383306388431055,0.0012383306388431055,0.03124338837338535,0.03124338837338535,4.803148508071899,4.370222806930542,3.8847789764404297,14.515246391296387
154,0.0012383791875195617,0.0012383791875195617,0.031223370011951503,0.031223370011951503,4.925688982009888,4.4853174686431885,3.887803554534912,14.140039443969727
155,0.0012355974465509405,0.0012355974465509405,0.03120128277586865,0.03120128277586865,4.961742162704468,4.489867210388184,3.8788092136383057,13.924967050552368
156,0.0012366357999602953,0.0012366357999602953,0.03123407053682758,0.03123407053682758,5.0287394523620605,4.533331394195557,3.986868143081665,14.540890216827393
157,0.0012369462083692676,0.0012369462083692676,0.031195581135420966,0.031195581135420966,5.173904657363892,4.48281455039978,3.986419916152954,14.106980085372925
158,0.0012363380638680433,0.0012363380638680433,0.031256201738619524,0.031256201738619524,5.152857065200806,4.526849746704102,3.982836961746216,14.275994300842285
159,0.0012341217692659729,0.0012341217692659729,0.031154890557575896,0.031154890557575896,5.116800308227539,4.597914695739746,4.212106704711914,14.535772323608398
160,0.0012368882406604948,0.0012368882406604948,0.031184141783388172,0.031184141783388172,5.0387184619903564,4.637385368347168,4.093465089797974,14.660879373550415
